,user_id,hour,os,order_class,surge,app_opened,price_seen,order_made,ride_completed,user_cancelled,city_center_order,distance,age,rfm
21052,362895,10,iOS,economy,no surge,1,1,1,1,0,0,6.2051037227180705,26,high
21053,264621,9,iOS,comfort,surge,1,1,1,1,0,0,2.343371774097656,23,low
21054,767394,11,Android,comfort,no surge,1,1,1,1,0,1,17.963259220484176,57,low
21055,388422,7,iOS,business,surge,1,1,0,0,0,1,8.787176974200156,21,high
21056,818403,12,Android,economy,no surge,1,1,1,1,0,1,0.15913637260618013,24,low
21057,917819,16,Android,business,no surge,1,1,1,1,0,1,17.50667656463449,28,high
21058,734592,2,iOS,economy,surge,1,1,1,1,0,0,3.0343563048015354,20,high
21059,646934,18,Android,comfort,,1,0,0,0,0,0,,27,high
21060,317039,7,Android,comfort,surge,1,1,1,1,0,1,3.4788131435953016,26,low
21061,138714,6,iOS,comfort,,1,0,0,0,0,1,,35,low
21062,846330,11,iOS,comfort,no surge,1,1,1,1,0,1,6.835287768461655,26,high
21063,166510,17,iOS,economy,,1,0,0,0,0,0,,21,low
21064,470161,21,Android,economy,surge,1,1,1,1,0,0,3.3198091543818773,20,high
21065,987717,11,iOS,comfort,surge,1,1,1,1,0,0,5.349052629627299,18,high
21066,262842,23,Android,comfort,no surge,1,1,1,1,0,1,4.054349528472551,24,low
21067,578845,4,iOS,economy,no surge,1,1,1,1,0,1,2.477056524256433,41,low
21068,940178,2,iOS,comfort,no surge,1,1,1,0,1,0,7.578903665333715,26,high
21069,475372,7,iOS,comfort,surge,1,1,0,0,0,0,1.3631669291025412,22,low
21070,842426,7,Android,comfort,surge,1,1,1,1,0,0,5.904779359938523,25,low
21071,486677,23,Android,economy,no surge,1,1,1,1,0,1,1.5087912174706373,23,low
21072,494602,8,iOS,comfort,surge,1,1,0,0,0,1,13.603612140088913,51,low
21073,805159,18,Android,economy,no surge,1,1,0,0,0,1,0.5306877840445322,33,low
21074,802378,19,Android,economy,,1,0,0,0,0,0,,33,high
21075,550092,16,iOS,economy,no surge,1,1,0,0,0,1,5.155591591532697,30,high
21076,734890,8,Android,economy,surge,1,1,0,0,0,0,3.9882086927690974,34,low
21077,217995,0,iOS,comfort,no surge,1,1,1,1,0,0,11.053635310467033,20,high
21078,454715,16,Android,economy,no surge,1,1,0,0,0,0,3.4738406260715533,30,low
21079,534180,7,Android,economy,surge,1,1,0,0,0,1,3.763882735704476,36,low
21080,659934,2,iOS,economy,,1,0,0,0,0,0,,20,high
21081,483056,2,iOS,economy,no surge,1,1,1,1,0,1,2.4047425525586963,34,low
21082,845054,20,Android,comfort,surge,1,1,1,1,0,1,1.6977573554481755,30,high
21083,896775,17,Android,economy,no surge,1,1,0,0,0,1,3.7496411147758324,46,low
21084,645589,0,iOS,comfort,surge,1,1,1,1,0,0,2.416562243421335,18,low
21085,327845,2,iOS,economy,no surge,1,1,1,0,1,1,4.507555453898479,22,high
21086,993873,7,iOS,economy,,1,0,0,0,0,1,,19,low
21087,471117,15,iOS,economy,surge,1,1,1,1,0,1,3.2059629612406892,22,high
21088,570133,16,Android,comfort,no surge,1,1,1,1,0,0,4.124106358891076,47,high
21089,934238,6,Android,comfort,surge,1,1,1,1,0,1,1.8320722342227536,19,low
21090,789389,19,iOS,comfort,surge,1,1,1,1,0,1,4.339092078443545,24,low
21091,856613,4,Android,comfort,no surge,1,1,0,0,0,0,8.489573616765522,21,low
21092,232780,13,iOS,comfort,no surge,1,1,1,1,0,1,1.5672881733682154,34,low
21093,400722,17,iOS,economy,no surge,1,1,1,1,0,0,11.560375814811255,27,high
21094,599669,11,Android,comfort,no surge,1,1,0,0,0,0,1.577694934096185,23,low
21095,258501,21,Android,comfort,no surge,1,1,1,1,0,0,8.716674467779432,20,low
21096,397212,17,iOS,comfort,no surge,1,1,0,0,0,1,6.324695906184808,34,low
21097,632412,3,Android,comfort,surge,1,1,1,1,0,1,2.607199243748105,22,low
21098,205121,5,iOS,economy,no surge,1,1,1,1,0,1,1.1126259297649237,24,low
21099,765766,18,Android,economy,no surge,1,1,1,1,0,0,5.930109641745327,21,high
21100,454108,11,Android,comfort,no surge,1,1,1,1,0,1,2.038072244878636,20,low
21101,963081,8,iOS,economy,surge,1,1,1,1,0,0,0.44934308193769146,27,low
21102,772565,0,iOS,comfort,surge,1,1,1,1,0,1,2.5249861566327088,28,low
21103,772277,2,Android,business,no surge,1,1,1,1,0,0,18.25555423537136,28,low
21104,412832,12,Android,economy,no surge,1,1,1,1,0,1,4.33846933269498,19,high
21105,271863,15,iOS,business,no surge,1,1,1,0,1,0,17.192521961620788,23,low
21106,961130,3,iOS,economy,no surge,1,1,1,1,0,1,5.929753923488798,27,low
21107,758552,14,Android,economy,no surge,1,1,1,0,1,0,3.911963012348776,27,low
21108,579993,8,iOS,business,no surge,1,1,1,1,0,1,11.305646915702292,30,low
21109,684894,13,Android,economy,,1,0,0,0,0,1,,23,low
21110,735976,7,Android,economy,no surge,1,1,1,0,1,0,6.3230905450547565,28,low
21111,939473,22,Android,business,no surge,1,1,1,1,0,1,4.325979029566232,28,low
21112,914069,7,Android,economy,surge,1,1,1,1,0,1,2.6704693538605984,19,low
21113,591845,9,iOS,business,surge,1,1,1,1,0,0,19.29663181833665,20,low
21114,796601,22,Android,economy,,1,0,0,0,0,1,,33,high
21115,218136,7,iOS,economy,surge,1,1,1,1,0,1,1.2717009853820709,18,high
21116,124515,11,iOS,economy,no surge,1,1,1,1,0,1,7.727763126822992,22,low
21117,595787,22,iOS,business,no surge,1,1,1,1,0,1,9.441044520642043,21,high
21118,645955,13,Android,business,no surge,1,1,1,1,0,1,4.220156810130309,21,high
21119,366630,15,Android,comfort,surge,1,1,0,0,0,0,7.1428733345637685,18,high
21120,304978,18,iOS,economy,surge,1,1,1,0,1,1,5.075456800739909,25,high
21121,437774,11,iOS,economy,,1,0,0,0,0,1,,23,high
21122,504364,20,Android,comfort,surge,1,1,1,1,0,0,5.065200814595754,26,low
21123,672620,10,Android,economy,,1,0,0,0,0,0,,18,low
21124,240930,8,iOS,comfort,surge,1,1,1,1,0,1,4.677612637285863,18,low
21125,166904,17,Android,comfort,no surge,1,1,0,0,0,0,3.907495863540868,37,high
21126,642783,19,iOS,economy,no surge,1,1,1,0,1,1,7.2577403430461915,24,high
21127,164738,4,iOS,comfort,no surge,1,1,1,1,0,1,3.599857326164613,19,high
21128,821078,20,Android,economy,surge,1,1,1,1,0,1,0.7312851725345522,28,low
21129,945789,16,iOS,comfort,no surge,1,1,1,0,1,0,7.779830814051412,20,high
21130,534115,7,Android,economy,surge,1,1,0,0,0,0,4.517960077568828,21,high
21131,575505,7,iOS,economy,surge,1,1,1,1,0,0,1.8019049746335725,35,high
21132,701798,16,iOS,economy,no surge,1,1,1,1,0,0,2.3504308620851964,18,low
21133,651089,7,Android,economy,surge,1,1,0,0,0,0,2.5852376668974486,22,low
21134,721440,20,Android,business,surge,1,1,1,1,0,1,10.797551000654812,20,low
21135,916121,12,Android,comfort,no surge,1,1,1,1,0,1,4.1378155312555975,23,high
21136,247349,3,iOS,economy,no surge,1,1,1,1,0,1,4.9863192047258025,23,high
21137,362575,13,iOS,comfort,surge,1,1,0,0,0,0,0.9975855228990984,18,high
21138,185510,17,Android,comfort,no surge,1,1,1,1,0,0,6.344117436330214,24,high
21139,799746,7,iOS,economy,surge,1,1,1,1,0,1,6.648254936757878,27,high
21140,894262,9,iOS,economy,surge,1,1,1,1,0,1,10.457761230772828,22,low
21141,838570,10,iOS,comfort,no surge,1,1,0,0,0,1,2.6822479496853235,18,high
21142,271354,6,iOS,comfort,,1,0,0,0,0,1,,21,high
21143,401034,7,iOS,economy,no surge,1,1,1,1,0,1,1.5454438855603545,21,medium
21144,123712,9,iOS,comfort,surge,1,1,0,0,0,1,6.0001386284841685,22,high
21145,780894,5,Android,comfort,no surge,1,1,1,1,0,1,5.220560506620432,23,low
21146,199770,23,iOS,economy,no surge,1,1,1,1,0,0,1.583868537139841,18,high
21147,449874,7,Android,economy,surge,1,1,0,0,0,1,12.022702617493556,18,low
21148,778450,12,Android,business,surge,1,1,1,1,0,0,9.51168470889486,20,high
21149,462435,14,iOS,business,surge,1,1,1,1,0,1,8.496530740748927,48,low
21150,347203,22,iOS,comfort,no surge,1,1,1,1,0,1,4.268249611764603,37,low
21151,292351,4,Android,comfort,no surge,1,1,1,1,0,1,5.236164738724262,29,low
21152,491384,20,iOS,economy,surge,1,1,0,0,0,0,1.8392499222824932,42,high
21153,717113,9,Android,economy,surge,1,1,1,1,0,1,6.287546652343552,21,high
21154,289193,21,Android,comfort,surge,1,1,1,0,1,0,4.092139569876072,35,low
21155,543007,11,iOS,comfort,surge,1,1,1,1,0,1,2.1357860151467203,18,high
21156,206580,5,iOS,economy,,1,0,0,0,0,0,,22,high
21157,542214,13,Android,economy,no surge,1,1,1,1,0,0,2.0684914899733706,19,high
21158,951856,5,Android,economy,surge,1,1,1,1,0,0,9.087840164908311,21,high
21159,281787,12,Android,comfort,no surge,1,1,1,1,0,1,6.622910072852924,19,medium
21160,195882,17,Android,economy,no surge,1,1,1,1,0,0,3.1732512462424864,19,high
21161,232545,9,Android,comfort,surge,1,1,1,1,0,1,2.5517596474093804,25,high
21162,308149,23,Android,economy,no surge,1,1,1,0,1,0,0.6767152031381717,44,high
21163,566962,18,Android,comfort,no surge,1,1,1,1,0,1,2.5923889501503368,33,low
21164,433497,19,Android,comfort,surge,1,1,0,0,0,0,6.416507366452178,52,low
21165,934346,4,iOS,comfort,no surge,1,1,1,1,0,0,5.3323327531716975,19,low
21166,545446,23,Android,economy,no surge,1,1,1,1,0,1,4.114211289541516,37,high
21167,745020,18,Android,comfort,no surge,1,1,1,1,0,1,2.9369414573902572,26,low
21168,141727,23,iOS,business,no surge,1,1,1,1,0,1,7.208893145692253,23,high
21169,849171,4,iOS,economy,no surge,1,1,1,1,0,1,5.521819060802282,19,low
21170,974695,0,iOS,economy,no surge,1,1,1,1,0,1,2.3482962911074456,24,low
21171,152451,17,Android,business,surge,1,1,1,1,0,1,11.974159671504054,47,low
21172,391370,14,iOS,economy,no surge,1,1,1,1,0,1,6.2833207926416526,20,low
21173,437044,4,iOS,economy,no surge,1,1,1,1,0,1,8.660220651350981,22,high
21174,341150,16,Android,economy,surge,1,1,1,1,0,1,1.4140975539848324,26,high
21175,329023,5,iOS,comfort,no surge,1,1,1,1,0,1,3.959173866707829,38,low
21176,126387,21,iOS,business,surge,1,1,1,1,0,1,5.16951383749201,23,high
21177,897639,10,iOS,comfort,surge,1,1,1,1,0,0,2.665762104142839,26,low
21178,666134,7,iOS,comfort,surge,1,1,1,1,0,1,4.538224619576215,23,high
21179,336480,16,Android,economy,no surge,1,1,1,1,0,1,2.012456900454744,25,high
21180,956826,1,Android,economy,no surge,1,1,1,1,0,1,1.2986378186050052,18,low
21181,279713,1,Android,economy,no surge,1,1,0,0,0,0,3.355800440341034,62,low
21182,413157,0,iOS,economy,no surge,1,1,1,0,1,0,1.7250689219966375,25,low
21183,251014,8,Android,comfort,,1,0,0,0,0,0,,27,low
21184,181298,3,Android,comfort,surge,1,1,1,0,1,0,2.4522610466616883,36,high
21185,353100,0,iOS,comfort,surge,1,1,1,1,0,1,5.191576974273625,23,high
21186,382782,10,Android,comfort,,1,0,0,0,0,1,,21,high
21187,562493,10,iOS,comfort,surge,1,1,1,1,0,1,2.9699226569507986,20,low
21188,125764,5,Android,economy,no surge,1,1,0,0,0,0,6.762421070208673,20,low
21189,758780,19,iOS,comfort,surge,1,1,1,1,0,0,3.4243656291393214,23,low
21190,962279,8,Android,economy,surge,1,1,1,1,0,1,12.716105083866243,30,high
21191,702022,16,iOS,economy,surge,1,1,1,1,0,0,2.649442997570349,21,high
21192,946170,23,iOS,comfort,no surge,1,1,1,1,0,1,11.057116918355813,18,high
21193,449672,12,Android,economy,no surge,1,1,1,0,1,1,3.3990423613645353,20,low
21194,413157,1,Android,comfort,no surge,1,1,1,1,0,1,8.616231674617904,25,low
21195,764143,3,Android,business,no surge,1,1,1,1,0,1,7.185182617293947,22,low
21196,121227,6,Android,economy,no surge,1,1,1,1,0,1,1.3565569722419908,18,high
21197,894103,6,iOS,comfort,no surge,1,1,1,1,0,1,6.025379077161883,20,high
21198,536579,11,Android,comfort,no surge,1,1,0,0,0,0,20.482964307272134,22,low
21199,272545,14,Android,economy,no surge,1,1,1,1,0,1,1.6110838461877264,31,low
21200,535564,16,iOS,comfort,no surge,1,1,1,1,0,1,3.2224006794735987,26,high
21201,852974,15,iOS,economy,,1,0,0,0,0,1,,42,low
21202,752522,20,Android,economy,no surge,1,1,1,1,0,1,3.051740338664565,28,low
21203,952917,7,Android,economy,surge,1,1,1,0,1,0,3.891814523184063,18,low
21204,937102,2,iOS,economy,no surge,1,1,1,1,0,0,4.913503007888551,18,low
21205,906331,10,iOS,economy,no surge,1,1,1,1,0,1,7.567588523415548,28,high
21206,629978,17,iOS,economy,no surge,1,1,1,1,0,0,4.570537616166144,26,high
21207,635731,14,Android,economy,no surge,1,1,1,0,1,1,11.542700650532375,19,high
21208,906886,18,iOS,comfort,no surge,1,1,1,1,0,1,15.730147164062595,30,high
21209,945128,17,Android,comfort,,1,0,0,0,0,0,,22,low
21210,683520,1,iOS,economy,no surge,1,1,1,1,0,1,4.6820539482023555,21,high
21211,764052,1,Android,economy,no surge,1,1,0,0,0,0,9.98476160993844,29,low
21212,146952,1,Android,comfort,no surge,1,1,1,1,0,1,0.6800197470869384,22,high
21213,389032,7,Android,economy,,1,0,0,0,0,1,,26,high
21214,673889,6,Android,economy,no surge,1,1,1,1,0,0,4.003574565749291,19,high
21215,578498,4,Android,economy,surge,1,1,1,1,0,1,7.897020052404886,34,high
21216,962070,6,iOS,comfort,no surge,1,1,1,1,0,1,4.546135686158942,23,high
21217,417003,14,Android,comfort,no surge,1,1,1,0,1,1,2.7546976990537484,60,low
21218,494145,6,Android,comfort,surge,1,1,1,0,1,1,11.482758970129133,24,high
21219,842728,12,Android,business,no surge,1,1,1,1,0,1,19.416936219794948,26,low
21220,522045,3,iOS,economy,surge,1,1,1,1,0,1,5.0445984644374064,42,high
21221,476699,16,iOS,economy,surge,1,1,1,1,0,0,1.4816468046960334,28,low
21222,178721,11,Android,economy,no surge,1,1,1,1,0,0,2.056880616174865,24,low
21223,200376,11,Android,economy,,1,0,0,0,0,1,,18,high
21224,254378,12,Android,business,,1,0,0,0,0,0,,39,low
21225,827570,22,Android,economy,,1,0,0,0,0,0,,33,high
21226,327898,15,Android,economy,no surge,1,1,1,1,0,0,4.608700337112392,39,low
21227,761334,5,iOS,business,surge,1,1,1,1,0,1,11.150608835396431,22,low
21228,841823,1,Android,comfort,no surge,1,1,0,0,0,1,11.833556969227931,18,high
21229,811810,10,Android,comfort,no surge,1,1,1,1,0,1,3.209593435680538,18,low
21230,909494,2,Android,economy,no surge,1,1,1,1,0,1,3.406428286831376,18,high
21231,429620,0,iOS,economy,no surge,1,1,1,1,0,0,2.102034053761288,31,high
21232,123158,6,iOS,comfort,surge,1,1,1,1,0,1,2.163002167466332,21,high
21233,374078,8,Android,economy,surge,1,1,0,0,0,1,6.4020450484309,18,medium
21234,523875,8,Android,comfort,no surge,1,1,1,1,0,0,4.431010596196118,22,low
21235,194314,22,Android,economy,no surge,1,1,1,1,0,0,1.2244459921437958,19,high
21236,965745,17,iOS,comfort,no surge,1,1,1,1,0,0,5.5816384364206435,24,high
21237,125909,19,Android,economy,surge,1,1,1,1,0,0,4.4815526194579896,43,low
21238,103903,1,Android,comfort,no surge,1,1,0,0,0,0,4.144613373172744,21,low
21239,261360,23,Android,comfort,no surge,1,1,1,1,0,0,5.316125138748719,36,high
21240,201408,4,iOS,economy,no surge,1,1,1,1,0,0,5.206094313364446,21,high
21241,776249,9,Android,business,no surge,1,1,1,0,1,0,4.055420895165252,21,low
21242,233667,23,iOS,comfort,no surge,1,1,1,1,0,0,2.5272376796925866,18,high
21243,129983,8,Android,economy,surge,1,1,0,0,0,1,4.989781849091459,21,low
21244,345277,19,iOS,comfort,surge,1,1,0,0,0,0,7.513494674419418,20,high
21245,586243,8,Android,economy,surge,1,1,1,1,0,0,1.6037074401048317,37,low
21246,756260,22,Android,business,no surge,1,1,1,1,0,0,8.671305604454806,21,high
21247,611775,13,Android,business,,1,0,0,0,0,0,,51,high
21248,351375,6,Android,economy,surge,1,1,1,0,1,0,4.5907933879142755,20,high
21249,132759,8,iOS,economy,surge,1,1,0,0,0,1,1.4341560231471373,40,low
21250,956429,17,Android,economy,no surge,1,1,1,0,1,0,5.118933169399015,18,high
21251,219183,5,Android,economy,no surge,1,1,1,1,0,0,4.716217820489728,29,high
21252,376803,20,iOS,business,no surge,1,1,1,1,0,1,7.551371963370728,29,high
21253,368258,11,Android,economy,no surge,1,1,0,0,0,0,4.808173812727394,38,high
21254,616467,15,iOS,business,no surge,1,1,1,1,0,1,11.61595763752501,21,high
21255,594601,12,iOS,economy,no surge,1,1,1,1,0,0,2.1383618369934427,20,low
21256,315789,21,Android,comfort,surge,1,1,0,0,0,1,1.0649500321217769,25,low
21257,625347,11,Android,economy,no surge,1,1,1,0,1,1,8.044465171641233,21,low
21258,746107,13,iOS,economy,no surge,1,1,1,0,1,0,10.369503084438005,27,high
21259,360029,22,iOS,comfort,no surge,1,1,1,1,0,1,6.235381511261022,58,low
21260,137428,11,Android,economy,no surge,1,1,1,1,0,1,8.678660658590482,35,high
21261,554153,21,iOS,comfort,surge,1,1,1,1,0,0,9.439637132123341,20,high
21262,523747,4,Android,comfort,no surge,1,1,1,0,1,1,2.946023246048949,37,high
21263,627603,6,iOS,comfort,no surge,1,1,0,0,0,1,4.975395911502878,44,low
21264,180905,11,iOS,comfort,surge,1,1,1,1,0,1,1.454780669167665,27,low
21265,322767,6,Android,business,no surge,1,1,1,1,0,0,5.274033515080608,44,low
21266,167053,4,Android,comfort,no surge,1,1,0,0,0,0,3.3613691855952728,18,high
21267,369514,4,iOS,comfort,surge,1,1,1,1,0,1,6.288144658360082,37,low
21268,857438,0,Android,comfort,no surge,1,1,0,0,0,1,4.6218143089815875,20,low
21269,245276,0,iOS,economy,no surge,1,1,1,1,0,1,6.868072301743138,19,high
21270,167929,0,Android,comfort,no surge,1,1,1,1,0,1,4.4162592408434245,32,low
21271,519116,7,Android,economy,surge,1,1,1,0,1,0,9.053785198293806,35,low
21272,870889,15,Android,business,no surge,1,1,1,1,0,1,15.723223565716411,22,low
21273,597570,1,Android,comfort,surge,1,1,1,1,0,0,8.606354131809859,29,low
21274,308234,12,iOS,economy,no surge,1,1,1,1,0,0,2.4231390596459543,27,low
21275,508117,11,Android,comfort,no surge,1,1,1,0,1,0,1.2642431458621677,28,low
21276,933621,14,Android,economy,no surge,1,1,1,0,1,1,3.4101281569642583,18,high
21277,453893,19,iOS,comfort,surge,1,1,1,1,0,0,16.123974809364572,26,high
21278,229105,19,iOS,comfort,no surge,1,1,0,0,0,0,6.990419828250532,35,low
21279,337354,1,Android,business,no surge,1,1,1,1,0,0,19.05156887816398,31,high
21280,380442,11,Android,economy,surge,1,1,1,1,0,1,4.941749733653544,23,low
21281,328473,19,iOS,economy,no surge,1,1,1,1,0,1,7.432657944486924,19,high
21282,964415,8,Android,comfort,no surge,1,1,0,0,0,0,3.968070903144653,54,low
21283,497607,9,Android,comfort,surge,1,1,1,1,0,1,2.622853731935671,18,low
21284,209569,13,Android,comfort,no surge,1,1,1,0,1,1,4.814303692889245,28,low
21285,552703,22,iOS,comfort,no surge,1,1,0,0,0,1,3.8743060889630265,21,high
21286,237888,7,iOS,economy,surge,1,1,1,1,0,0,2.2774510387620723,23,low
21287,677728,0,iOS,economy,no surge,1,1,1,1,0,1,3.7640479061204535,20,low
21288,209136,9,Android,comfort,no surge,1,1,1,1,0,1,2.3719633393825186,24,high
21289,221013,17,iOS,business,no surge,1,1,0,0,0,1,17.270863616337707,18,low
21290,340855,20,iOS,comfort,surge,1,1,1,1,0,1,2.2464868449454016,20,low
21291,392170,1,Android,comfort,no surge,1,1,1,1,0,1,1.4113925125544826,32,high
21292,833127,7,iOS,business,surge,1,1,1,1,0,1,4.236178182265656,36,high
21293,742459,9,iOS,comfort,surge,1,1,1,1,0,1,2.7274240005294885,29,high
21294,595232,9,Android,comfort,no surge,1,1,1,1,0,1,5.339691360402039,18,high
21295,184044,0,Android,economy,,1,0,0,0,0,0,,31,high
21296,130066,9,Android,business,no surge,1,1,0,0,0,1,8.949629562568482,22,low
21297,463388,6,Android,comfort,no surge,1,1,0,0,0,1,3.1227979661254786,43,low
21298,892674,22,iOS,economy,no surge,1,1,1,1,0,0,0.7383284458592287,18,high
21299,453659,18,Android,comfort,no surge,1,1,1,1,0,1,3.189916555074084,19,high
21300,683771,23,Android,economy,no surge,1,1,1,0,1,1,0.8577502350114088,18,high
21301,640807,21,iOS,economy,no surge,1,1,1,1,0,1,4.4371155211632765,23,low
21302,390915,4,iOS,comfort,no surge,1,1,1,1,0,0,6.301576283166586,22,low
21303,778326,12,Android,comfort,no surge,1,1,1,1,0,1,10.163289312525901,22,low
21304,487170,8,Android,economy,surge,1,1,0,0,0,1,3.7355049266493636,19,low
21305,544518,21,iOS,economy,surge,1,1,0,0,0,0,4.761385342500941,38,low
21306,485873,23,iOS,business,no surge,1,1,1,1,0,0,17.195847816581082,33,low
21307,550322,6,Android,comfort,,1,0,0,0,0,0,,36,high
21308,111824,10,Android,business,no surge,1,1,1,1,0,0,12.078034609102778,18,low
21309,666668,15,Android,comfort,no surge,1,1,1,1,0,1,13.119274212599315,27,low
21310,256893,14,iOS,comfort,no surge,1,1,1,1,0,1,4.454735740340665,31,low
21311,735133,19,Android,comfort,no surge,1,1,1,1,0,1,6.734903436172939,40,low
21312,170708,21,Android,economy,surge,1,1,0,0,0,1,2.5397229553702,24,low
21313,973461,19,iOS,business,surge,1,1,1,1,0,0,6.279084667726082,18,high
21314,160677,6,Android,economy,no surge,1,1,0,0,0,1,3.261667401539511,23,high
21315,961783,8,Android,economy,,1,0,0,0,0,1,,29,high
21316,686961,13,Android,economy,no surge,1,1,1,1,0,0,9.571350774128662,18,medium
21317,427347,20,iOS,economy,no surge,1,1,1,1,0,1,4.340593553300209,21,low
21318,340902,13,iOS,comfort,no surge,1,1,1,1,0,1,1.165959660774232,18,high
21319,319490,20,Android,business,surge,1,1,1,1,0,1,14.209667620263872,38,high
21320,733277,3,Android,economy,no surge,1,1,1,1,0,0,6.1800497279995135,18,high
21321,580024,13,Android,comfort,no surge,1,1,1,1,0,1,4.1169767762711285,32,low
21322,680424,5,iOS,economy,no surge,1,1,1,1,0,1,3.8685804669905264,47,low
21323,269175,17,Android,economy,no surge,1,1,0,0,0,1,4.100220981044861,30,low
21324,496861,10,iOS,economy,no surge,1,1,1,1,0,1,2.6659993274075315,22,low
21325,653015,6,iOS,economy,no surge,1,1,1,1,0,0,3.699040774830322,18,high
21326,128357,6,iOS,economy,no surge,1,1,1,1,0,1,10.75940852757978,19,low
21327,890841,12,Android,comfort,no surge,1,1,0,0,0,0,1.3324710405512763,45,low
21328,259252,1,Android,economy,surge,1,1,0,0,0,1,4.437993427926125,38,low
21329,220693,3,Android,comfort,no surge,1,1,1,0,1,1,6.225693189257576,27,high
21330,885226,7,Android,economy,no surge,1,1,1,1,0,1,3.14861654034952,27,high
21331,862049,10,iOS,comfort,surge,1,1,1,0,1,0,14.933081925863053,18,high
21332,931355,20,iOS,economy,no surge,1,1,1,1,0,1,14.35749679060462,24,low
21333,990523,13,Android,economy,no surge,1,1,1,1,0,0,3.0276483562004866,29,high
21334,244636,3,iOS,comfort,no surge,1,1,1,1,0,1,8.798502276112806,21,low
21335,598604,12,Android,economy,no surge,1,1,1,1,0,1,3.016874802864357,35,high
21336,321657,11,iOS,comfort,surge,1,1,1,1,0,1,2.4087795133287018,39,low
21337,802844,19,Android,comfort,surge,1,1,0,0,0,1,1.5623317799157803,19,high
21338,697615,11,iOS,comfort,no surge,1,1,1,1,0,0,3.0314057436424315,32,high
21339,934445,11,Android,economy,no surge,1,1,0,0,0,1,1.0489467482978143,22,low
21340,301741,22,Android,comfort,,1,0,0,0,0,0,,20,low
21341,369851,16,Android,economy,no surge,1,1,1,1,0,1,0.8266333209126876,30,low
21342,914655,4,iOS,economy,no surge,1,1,0,0,0,0,3.5349489421302094,20,high
21343,798505,9,Android,comfort,surge,1,1,1,1,0,1,3.7398198592199856,18,low
21344,827939,0,Android,economy,surge,1,1,1,1,0,0,3.2410158163847407,19,high
21345,423630,4,Android,comfort,no surge,1,1,1,1,0,1,3.8402874832908944,23,low
21346,676983,4,iOS,comfort,no surge,1,1,1,1,0,1,3.4950703217815127,24,high
21347,859334,12,iOS,economy,no surge,1,1,1,1,0,1,2.858252933840536,33,low
21348,486435,11,iOS,economy,surge,1,1,1,1,0,1,1.7792312683044136,22,medium
21349,454032,10,iOS,economy,no surge,1,1,1,1,0,0,0.8647414511537471,18,high
21350,938009,0,Android,economy,,1,0,0,0,0,0,,28,high
21351,753215,5,iOS,economy,no surge,1,1,1,1,0,1,8.525468962218916,31,high
21352,466264,6,Android,economy,no surge,1,1,0,0,0,0,6.8411860927713946,27,low
21353,486745,8,Android,business,surge,1,1,1,1,0,1,12.282216287891385,20,low
21354,930036,2,Android,comfort,no surge,1,1,1,1,0,0,7.973457068808808,34,high
21355,163729,13,Android,economy,no surge,1,1,1,1,0,1,1.2365479289892929,29,high
21356,945198,7,Android,economy,surge,1,1,1,1,0,1,4.129160924336718,34,low
21357,788272,2,Android,economy,,1,0,0,0,0,0,,31,high
21358,264147,10,Android,business,no surge,1,1,1,1,0,1,8.387040807578973,20,low
21359,637584,14,Android,economy,,1,0,0,0,0,1,,18,high
21360,413271,13,iOS,economy,no surge,1,1,1,1,0,1,3.7368900057956838,25,low
21361,257432,1,Android,comfort,no surge,1,1,1,1,0,1,12.106902416477391,19,high
21362,539733,4,Android,economy,no surge,1,1,1,1,0,0,2.0915253154260918,31,low
21363,497658,21,iOS,economy,surge,1,1,1,1,0,0,5.149645202824738,37,low
21364,898630,5,Android,economy,no surge,1,1,0,0,0,1,0.7888532677622869,21,high
21365,518002,17,Android,business,,1,0,0,0,0,0,,22,low
21366,371638,5,Android,economy,no surge,1,1,1,1,0,1,4.888457351910971,18,high
21367,669515,7,Android,business,surge,1,1,0,0,0,0,13.366054994453185,22,low
21368,937277,17,Android,business,,1,0,0,0,0,0,,21,low
21369,722860,2,iOS,comfort,no surge,1,1,1,1,0,0,5.544314164050755,20,low
21370,522389,23,Android,comfort,no surge,1,1,1,1,0,1,4.411559223320679,20,high
21371,104483,7,Android,economy,surge,1,1,1,1,0,0,8.656954729496247,37,high
21372,318696,14,iOS,comfort,no surge,1,1,1,1,0,1,5.143116894401452,18,low
21373,756873,6,iOS,comfort,no surge,1,1,1,1,0,1,5.168658126649341,32,low
21374,404217,17,Android,comfort,no surge,1,1,1,1,0,1,2.349530197409832,22,low
21375,846939,13,iOS,comfort,surge,1,1,1,1,0,1,4.08063155197799,18,high
21376,192263,0,Android,comfort,,1,0,0,0,0,0,,19,low
21377,992921,15,Android,economy,no surge,1,1,1,1,0,1,2.80730952774108,25,high
21378,338731,17,iOS,comfort,no surge,1,1,1,1,0,1,8.392104823755556,20,low
21379,344349,21,Android,comfort,surge,1,1,1,0,1,1,5.697206516388283,18,high
21380,113239,23,Android,comfort,no surge,1,1,1,1,0,1,3.5037320204649967,34,low
21381,769528,18,iOS,business,no surge,1,1,1,1,0,0,9.885095955657286,57,low
21382,317777,19,Android,comfort,surge,1,1,1,1,0,1,2.0524934220151216,18,low
21383,652113,16,iOS,comfort,no surge,1,1,1,1,0,1,4.5302327259111586,21,high
21384,118535,6,iOS,comfort,surge,1,1,1,1,0,1,6.758066914009754,33,low
